interaction_id,timestamp,query_type,handled_by,response_time_min,resolution_status,customer_sentiment,customer_satisfaction,interaction_cost_usd,customer_id,region,device_type,follow_up_required
ea247c01-5626-47a7-b781-6ae742a7d65c,2024-02-02,Password Reset,AI Chatbot,1.11,Escalated,-0.07,2,3.04,d2080e0d-876b-4566-a8a2-b57d990dc891,Maine,Mobile,False
818ae7ed-36b1-453d-8f85-0a34759be8f9,2024-02-24,Password Reset,AI Chatbot,0.62,Resolved,0.74,4,4.73,bd40bc8d-230e-4b4a-a5cd-a82c11a5cd37,Washington,Desktop,False
134dc6bd-40f9-4b4b-8e05-2c25d71e1889,2024-06-21,Billing Question,AI Chatbot,1.73,Resolved,0.37,3,3.22,30f6c613-8e11-452b-91f0-74f7cb23afc1,Virginia,Tablet,False
b3a1cc4b-ac48-4baf-9f8b-2576a6b64b99,2024-03-27,Shipping Inquiry,Human Agent,7.66,Resolved,0.22,3,2.99,52003341-468c-4995-b9e4-58e19cd89870,Wisconsin,Mobile,False
d1096d8b-de55-4f82-b4fa-19e98540d906,2024-06-13,Technical Support,Human Agent,6.67,Resolved,1.0,3,6.26,0e200cd2-3caa-4aae-900c-56215a5b78de,Ohio,Tablet,False
e56c4814-344f-4fd6-ba5a-ffe89895733c,2024-03-16,Billing Question,Human Agent,7.66,Escalated,0.02,2,8.18,571cd463-116f-462f-bcb7-ce555d840b2b,North Carolina,Desktop,False
045f5633-488f-4ada-9547-6d3f7b67dad8,2024-02-14,Product Information,AI Chatbot,2.17,Resolved,0.36,4,4.25,700f1af6-db74-436b-a98f-63e4d60c8cc7,Michigan,Mobile,False
77e135c8-5d4d-4be1-a2d7-5a0c83251bf0,2024-06-08,Product Information,AI Chatbot,1.23,Resolved,0.37,3,2.31,530d00d7-ddf7-4f52-9fcc-09d618a83d8c,Nebraska,Desktop,False
9e4e3142-9cf0-4a4a-b564-24760d9e8ca4,2024-03-20,Password Reset,AI Chatbot,1.06,Resolved,-0.23,4,2.73,467d8b52-c257-4d7c-8d6a-431c234ae7c5,Mississippi,Mobile,False
f6c7efdd-e92a-4005-ad41-6aee337bb066,2024-06-14,Product Information,Human Agent,6.2,Resolved,0.36,2,8.21,9230d23e-2d08-4194-940a-49cca355139e,New Jersey,Desktop,False
01cf565a-a616-4d74-a3b7-2969f7ca2986,2024-03-25,Shipping Inquiry,Human Agent,10.03,Resolved,0.5,4,7.77,ae363fa9-0ba6-4291-aa82-2dfc8f4baa4c,Minnesota,Mobile,False
b68ef676-bbbc-4c14-a55e-4bca0839f222,2024-05-11,Technical Support,Human Agent,3.29,Resolved,0.21,3,5.84,ae0361b9-6207-43bc-81f8-5a5def7cb8e3,Montana,Tablet,False
3565ea80-6334-43de-a736-a223e728dd5f,2024-05-22,Shipping Inquiry,Human Agent,2.7,Resolved,0.05,4,3.42,a4adb30f-2353-4702-a7de-56cfa602294e,New Mexico,Desktop,False
19ac7111-12b4-49d6-9937-b3a1a065930b,2024-03-09,Product Information,AI Chatbot,1.43,Resolved,0.64,4,2.09,248213b0-38e8-4e38-a45e-d5af0dde04f6,Pennsylvania,Desktop,True
0a6cf9e5-f95a-4cf5-baa3-e9b02ac3e5c9,2024-04-30,Billing Question,AI Chatbot,2.66,Pending,0.31,1,1.9,4e0f30a2-0d2b-4b51-87ab-5e167393764d,Wyoming,Desktop,False
6c3d9332-978f-4aab-be77-a1e4c2704cad,2024-04-03,Password Reset,AI Chatbot,2.56,Resolved,-0.3,3,4.29,3652d805-d3e0-4a44-b83c-217210b196fa,North Dakota,Tablet,False
3dcd6b21-229c-4243-af46-b01cc1153b62,2024-04-14,Shipping Inquiry,Human Agent,6.7,Resolved,0.78,4,7.58,a9d83299-25b7-4c7c-8227-d458f00e4625,New Jersey,Mobile,False
59b7bf98-b76e-46cd-9c00-21e5331b40e1,2024-04-19,Shipping Inquiry,Human Agent,3.32,Resolved,-0.06,4,7.85,c984a6bf-26ce-4cb0-9fd9-25da89bcef61,Wisconsin,Desktop,False
ebba2d56-5a91-473f-9ba0-59166c20d96d,2024-03-21,Product Information,AI Chatbot,0.44,Pending,0.13,2,3.22,b9b69b05-f424-4ffd-837d-1a3201ed1ef1,Idaho,Mobile,False
fed2e497-a6e7-4020-8add-7e43ae862863,2024-02-21,Product Information,Human Agent,1.29,Resolved,0.37,5,6.76,3d5e5fde-7af6-4ac1-8eae-0de22a19561e,Missouri,Desktop,True
88096739-84a2-4ef0-b3c5-9809c1d24987,2024-05-29,Shipping Inquiry,AI Chatbot,0.2,Resolved,0.44,3,2.5,13ee8ced-a8e9-4464-81b2-006ea769ae70,Hawaii,Tablet,True
62c9cfce-69e4-45b8-b712-ae253bb559c9,2024-04-24,Password Reset,Human Agent,0.5,Resolved,-0.05,4,6.56,f706fbde-37a4-4e35-be3e-c8ec9bb003a5,New Jersey,Tablet,False
f711ca17-ff83-4e5c-8328-0cb9543751e1,2024-02-18,Password Reset,Human Agent,4.0,Resolved,0.41,5,6.31,73ee5d9c-514b-4da4-848c-b57aa1279ac0,Kentucky,Desktop,False
8ce432a2-86cb-47bd-86a6-0f730c79f7d0,2024-06-05,Billing Question,AI Chatbot,2.57,Resolved,-0.23,3,3.85,07f2fdfa-6dcb-4b23-b1f8-4c08375ae817,Massachusetts,Mobile,False
fae30c27-fc9f-4f37-9977-420d1538a052,2024-06-15,Technical Support,AI Chatbot,1.4,Resolved,0.48,5,5.28,dddb0fdf-1be2-4554-83e6-cf87b25d341d,Idaho,Tablet,False
b53342f2-1303-43e2-9ecb-73d5ef6cfdcf,2024-01-29,Product Information,AI Chatbot,1.02,Resolved,-0.17,4,2.79,20517f64-15e3-40d9-a90a-7503db3d7dcd,South Carolina,Mobile,False
02d59e80-4db6-42a4-8c55-3b0e2240e72c,2024-01-15,Account Update,AI Chatbot,1.13,Resolved,-0.03,5,2.81,334b497f-8cc1-477a-81b9-6ab6f8344855,North Carolina,Mobile,False
ec6b2044-3f09-415c-aa1e-29582e9073ed,2024-05-05,Technical Support,AI Chatbot,1.6,Escalated,0.32,4,1.18,b7fbce7d-6c87-4a44-bcdb-2fe318c5c843,Nevada,Mobile,False
ec7d72c2-b93d-4620-b213-532d5d0437a5,2024-01-31,Account Update,AI Chatbot,1.01,Resolved,0.5,3,3.64,2d48ca04-779a-4d99-8c7c-0e9a66811a31,Vermont,Tablet,False
d9bd64c0-1add-4169-910c-20f767241018,2024-04-26,Account Update,Human Agent,10.07,Resolved,0.08,4,5.24,40915624-77da-42c2-9524-8ecd6550a338,Missouri,Tablet,True
55481f10-54e0-4cd2-9fa5-4bfb44504e2f,2024-06-25,Product Information,AI Chatbot,1.91,Escalated,0.17,2,4.41,e00a657d-a595-4a1c-a588-c699b46a0aee,South Carolina,Desktop,False
94879035-e641-4500-83f8-673a8aa2eb40,2024-02-12,Shipping Inquiry,Human Agent,7.79,Resolved,0.73,5,8.08,59e63131-fa5e-400c-aaab-67e3b2bd425f,Tennessee,Desktop,False
f3d7eba3-a90f-45b6-8a27-a27f5d15341b,2024-06-18,Product Information,Human Agent,12.29,Resolved,0.89,3,6.82,93aad605-abfe-4d68-aa49-16b959a01494,Colorado,Tablet,False
2f3aef60-5b3a-4b05-ace0-e917ceeef315,2024-01-22,Technical Support,AI Chatbot,1.18,Escalated,0.1,3,2.45,8f5f85fb-4074-4e00-b412-a0df94dd841a,Minnesota,Mobile,False
3a0a9143-6248-406b-bb7b-68b46e462a8d,2024-04-16,Billing Question,Human Agent,7.79,Resolved,0.52,3,5.52,bece18e1-a4c9-484f-97ed-34ae29c4b029,Alaska,Tablet,False
425037dd-34d4-48cc-abb7-f841d6031158,2024-06-13,Technical Support,Human Agent,6.11,Resolved,0.24,2,5.98,ad51ab6d-f1c0-4821-aeca-876f7a9aa19c,Louisiana,Desktop,False
7e38bc8e-d199-4fd8-81f5-4861d2e88eca,2024-03-31,Password Reset,AI Chatbot,1.37,Resolved,0.19,5,2.91,303b780a-4d40-4639-bf65-464fabae55a8,Kentucky,Mobile,False
9b38953f-1644-47ae-b39d-741d641d404f,2024-05-04,Shipping Inquiry,Human Agent,2.4,Resolved,0.09,5,7.46,fde52475-ece1-4ae2-888b-2fe71b31f595,Washington,Desktop,False
64ba2519-c8f6-4cc5-b705-cf870b199808,2024-05-29,Password Reset,Human Agent,0.5,Resolved,0.38,3,5.87,23d5c5d5-78f4-4273-80d8-b219ceb4a9b1,Arizona,Mobile,False
edbf562b-a94a-413a-b128-15a545c0ba94,2024-02-16,Technical Support,AI Chatbot,1.62,Resolved,0.12,4,3.24,d8693710-4db2-4590-9991-370349761540,Colorado,Tablet,True
df414dda-f93a-42c4-a1d6-87928722d366,2024-04-23,Billing Question,AI Chatbot,2.92,Resolved,0.2,5,2.93,6d4cca5c-f397-4661-a42d-833d681171f2,Rhode Island,Mobile,True
97eacb92-dc84-48c1-b628-ad3bc404c554,2024-05-24,Product Information,AI Chatbot,0.41,Escalated,0.25,1,1.58,6566d34e-f52e-4bed-ba1e-6d6639b511c9,New Mexico,Tablet,False
bfa53dac-b466-4432-b5bb-48f2a4f7f31c,2024-02-17,Billing Question,AI Chatbot,1.31,Escalated,0.53,1,0.4,ffaf1e0d-49fb-4ead-a154-70c0ba1d4235,California,Mobile,True
e9b2de7b-588a-4e0e-8a10-60b757456d6c,2024-05-08,Shipping Inquiry,AI Chatbot,0.91,Resolved,0.4,3,3.44,eb490a26-3399-4311-a1a2-3313de81ab53,Texas,Tablet,False
62efeb6f-b062-4fd2-8266-9e1b9fd0c0bc,2024-02-12,Billing Question,Human Agent,1.34,Resolved,0.54,4,6.32,00ca5e2f-5f67-4bb4-b15b-d83298a940b5,Michigan,Desktop,False
d9783081-4194-4221-94f8-98bd8b11c84b,2024-06-15,Product Information,Human Agent,8.69,Resolved,0.43,4,5.38,44544848-3827-4b6c-bee9-bd53e9eb2c69,Vermont,Desktop,False
ad32273a-d3bd-4e8d-9abe-560826867897,2024-03-07,Password Reset,AI Chatbot,3.17,Resolved,0.43,4,2.23,f7b86640-68f3-4f7e-997c-d1a0de971695,Tennessee,Mobile,False
4cb02d2d-6760-4d42-bac3-554cf7b339f0,2024-03-15,Billing Question,AI Chatbot,1.71,Resolved,0.42,4,4.87,dddf7668-69c7-4f79-8f2e-65d85514cb9e,New Hampshire,Desktop,True
e64805b8-955f-41a9-ac08-f33ce9c58c02,2024-06-10,Billing Question,Human Agent,11.47,Escalated,0.34,2,7.71,ca6808e4-361a-432d-ab9c-d2d30512fc39,New Hampshire,Tablet,False
a2d20114-3878-4ae6-8712-ea8113997300,2024-06-18,Billing Question,Human Agent,5.12,Resolved,0.34,4,8.73,3b9a6f3c-5029-4009-b1b2-c11c47c86ea8,Washington,Mobile,False
10ba93a2-e919-4ea4-8c6b-43607f712837,2024-04-21,Product Information,Human Agent,5.7,Resolved,0.59,5,7.87,1823153c-d572-4ea5-ad00-419414d51446,Alaska,Mobile,False
c4bb0dc1-2e77-4ed2-886c-4cac0d32e90f,2024-06-26,Account Update,AI Chatbot,2.25,Escalated,0.18,1,4.8,b7254cc5-74ea-4267-b77b-1e334e437654,Michigan,Tablet,False
50e20fde-d5ff-41a4-b804-4eac498f5698,2024-05-27,Shipping Inquiry,AI Chatbot,2.69,Escalated,-0.36,2,2.08,f8940dbc-1106-4cdd-85df-44c180059273,Nevada,Desktop,False
8e03ec8b-8746-4916-906a-318b690985d5,2024-03-31,Technical Support,AI Chatbot,0.63,Resolved,0.69,4,4.15,0eb7844c-d48c-4f34-95ed-c4ef1d60fb08,Louisiana,Tablet,False
393d3ef2-2efc-4538-afc0-6be144bc5a47,2024-01-04,Technical Support,AI Chatbot,2.66,Resolved,-0.02,3,4.13,b2724a92-adee-4a15-aed1-e4c3057da50a,South Carolina,Mobile,False
238854ab-060c-49f0-a62d-44a1b3bdfe1f,2024-02-03,Billing Question,AI Chatbot,1.96,Resolved,0.73,3,0.8,a64217c7-cd03-4f86-a911-2f2a065d0cd8,Pennsylvania,Mobile,False
ccb305d3-dd56-45c8-91c1-bd31fee3a2a8,2024-06-14,Shipping Inquiry,AI Chatbot,1.16,Pending,0.53,1,5.48,46dc3a3c-ed79-48cc-8df4-6223bb5e1847,Mississippi,Tablet,False
24799c4b-105c-4c29-a8cf-2075cd26a48a,2024-06-16,Product Information,Human Agent,5.75,Resolved,0.96,3,4.91,b8a40e6d-d410-4771-bd87-e810985b6491,Delaware,Mobile,False
455f908f-c9b1-4867-9f7f-53a307f24d64,2024-06-18,Product Information,AI Chatbot,3.32,Resolved,0.26,3,1.38,5df05fd5-f9d8-4498-9ca1-98d98b9a2b60,California,Desktop,False
f8a32825-12fb-47ff-a703-c05bc594bee1,2024-05-27,Billing Question,Human Agent,6.78,Resolved,0.97,5,8.02,4d649409-1d7e-417c-be5d-b0bfe4584a27,Kentucky,Tablet,True
fa2fb784-4f04-4484-b82e-3580cb463f55,2024-01-08,Account Update,Human Agent,8.73,Resolved,-0.12,3,5.3,d3e7ec11-3d41-49b4-bd84-2f317f544f96,Minnesota,Desktop,True
6dd52988-894a-4101-baf3-44f2928f349c,2024-05-23,Technical Support,AI Chatbot,0.88,Resolved,0.14,5,5.05,c00a5939-a756-4eb3-a0e4-7a31f9bf6f13,Missouri,Tablet,False
cc042c33-b478-43f7-9592-6c11a2f980e5,2024-03-03,Password Reset,AI Chatbot,0.96,Escalated,0.27,1,2.9,06564fd8-5a00-45ce-89d9-737f665b76b6,Ohio,Tablet,False
978c9727-4c37-493a-b1ad-f7537eaa5f63,2024-06-14,Product Information,Human Agent,1.8,Resolved,0.73,4,6.73,ac9db8cc-7bce-47c6-ac8e-6685f7a80fc1,Nebraska,Mobile,False
d17ed4df-f7b7-4081-a654-5aba210e2943,2024-01-08,Billing Question,AI Chatbot,1.52,Resolved,0.55,4,3.96,055a9a98-90a3-44ab-81c3-b769548b3c03,Idaho,Desktop,True
0b17bdee-d3ea-4c24-aabf-0fdef6380938,2024-02-14,Shipping Inquiry,AI Chatbot,0.8,Resolved,0.24,4,2.76,23e9c3ed-61bb-4fc7-9a5d-7290c2ce048a,Nebraska,Mobile,False
991d33c6-9467-4e4f-b0ed-34067caf9869,2024-05-21,Product Information,AI Chatbot,1.47,Pending,0.46,2,3.52,253d7ba6-75fc-4594-ba68-06f6cb2f6467,Wisconsin,Mobile,False
8d6bd421-2d73-4a06-b07b-0dd06d24cc22,2024-04-14,Password Reset,AI Chatbot,2.19,Resolved,0.8,5,-0.14,38a25530-7fec-4330-85e8-8a870f55e436,Minnesota,Desktop,False
09adb3f1-a67b-4d0c-908d-99d3457b1764,2024-04-19,Billing Question,Human Agent,10.9,Resolved,0.55,3,7.0,d03455b7-39cf-40d5-8f5c-54b2ece7bdf5,Louisiana,Mobile,False
93e9de76-c7e9-4123-a02f-d99888bfdbf8,2024-04-12,Shipping Inquiry,AI Chatbot,1.22,Resolved,0.69,4,4.64,57be2f2a-9840-4085-8f78-f2ca59583e4e,Iowa,Desktop,False
ccc0a82d-0396-43e2-ab28-ff2e7a0724f5,2024-02-05,Product Information,Human Agent,1.96,Resolved,0.08,4,5.42,96d2d91b-c886-495c-9a90-c5762ae56f64,Minnesota,Tablet,False
9ece784d-739d-4fcb-b7e4-4b3c8cc79e2d,2024-03-06,Billing Question,AI Chatbot,1.31,Resolved,0.51,3,4.94,c3e3a744-a789-4288-ad27-cfa5bc125f7d,Colorado,Desktop,True
23ec2751-c5d2-450c-be52-5ff8c320697c,2024-03-23,Password Reset,AI Chatbot,1.56,Resolved,0.35,4,1.04,1e3bcd28-f926-4716-be2f-8ec2501b1e78,Mississippi,Mobile,False
93b190a6-7877-4882-9297-3180bab1f04d,2024-04-27,Account Update,AI Chatbot,1.4,Resolved,0.02,4,2.11,720f57eb-1852-4504-b91d-a87d8e7b92e7,Louisiana,Mobile,False
9119ca96-d9b6-42f0-bed8-31ddf4e73630,2024-02-02,Billing Question,AI Chatbot,1.51,Resolved,0.82,4,3.99,c81665dc-711d-4c23-b9e3-dbfb64b1c444,Nevada,Desktop,False
321ec395-5bfb-43b3-9bfb-98c09600f3f1,2024-06-06,Account Update,AI Chatbot,1.79,Resolved,0.28,3,1.82,a9e7c873-37d1-4ebb-8643-dcc182a72ceb,Alabama,Mobile,False
2c853c50-3e3e-491d-ac35-3a2e4176e9ed,2024-03-17,Technical Support,Human Agent,5.32,Resolved,0.16,4,5.46,8a9676b5-f444-4b7a-9888-7bc53bc3681b,Arkansas,Desktop,False
0cebafa0-03b8-460c-808a-e46868173d68,2024-03-27,Billing Question,Human Agent,5.71,Resolved,0.16,4,4.3,a83f0131-7f9b-4363-ab51-1e1d8e5856a1,Connecticut,Tablet,True
2b80d920-dea2-4bdf-9af2-8751508e226f,2024-04-29,Technical Support,AI Chatbot,1.05,Pending,-0.28,2,4.71,d18886d4-073b-43fa-9ddf-50d3fb9e799e,North Dakota,Desktop,False
15c44a72-6a0b-4710-9989-83a2bce092aa,2024-02-22,Technical Support,AI Chatbot,1.71,Resolved,0.54,3,4.19,4fdcd6b7-f4c6-48cf-8481-683add57f4fe,Maine,Desktop,True
0e37dd08-7992-46fa-b589-d6999b2521da,2024-02-15,Billing Question,Human Agent,10.1,Resolved,-0.15,2,5.86,83eb48b0-789b-4b90-9236-b484406000c0,Illinois,Tablet,True
19299f06-cf38-4018-8d30-10e19b3e8b49,2024-03-29,Shipping Inquiry,Human Agent,11.81,Resolved,0.17,2,7.62,9c460326-5dd5-4252-9cc7-31ee1d7d1851,Maryland,Tablet,False
35a4e185-0d85-4a7b-86e2-d1208595d821,2024-04-29,Product Information,Human Agent,12.0,Resolved,0.02,4,6.4,cb8c4417-9893-47ee-8427-aa6278fb3858,Arkansas,Desktop,False
c88a8d5f-7cdd-447e-ae9d-b53b2c81a877,2024-02-08,Technical Support,AI Chatbot,1.52,Resolved,0.28,3,3.2,5f7cfdbe-c874-44eb-bacb-eca8011361e8,Ohio,Mobile,False
2f3c5b14-8eee-4033-afaf-f048f42e3323,2024-06-21,Shipping Inquiry,Human Agent,8.73,Resolved,0.21,3,6.52,6dfac606-549f-40dd-8d04-aea2c8894be8,Indiana,Desktop,False
941ab10f-6083-437c-a911-5039e56553b0,2024-04-22,Shipping Inquiry,AI Chatbot,1.69,Resolved,0.84,5,1.63,699bef32-1157-49b7-b139-8da9a94bb12f,Texas,Desktop,False
44349632-7590-40ef-a416-a026c1bb6f84,2024-04-10,Product Information,Human Agent,7.62,Resolved,0.43,2,6.76,b14c234a-7914-47c4-84f0-22988cd3c836,Florida,Mobile,False
b5b624fa-dcb3-4f64-bca3-29454f8946bb,2024-02-18,Product Information,Human Agent,5.18,Resolved,0.55,5,7.08,85876577-1f63-4761-b907-60bed12f8ff7,Washington,Tablet,False
f924dcc1-7166-4361-bdff-f92a8a53d288,2024-03-24,Product Information,Human Agent,5.21,Escalated,-0.13,4,8.58,4f019e20-0ea6-44b7-9c58-8718604666fb,Connecticut,Mobile,True
43d4c158-5b72-4f9f-8cdd-bca4e3236c38,2024-01-15,Technical Support,AI Chatbot,0.89,Resolved,0.49,4,4.28,712f9925-ecf8-44d4-95bb-dab0baf839e5,Washington,Tablet,False
34adf5ea-8be5-4e40-b9e7-fdd0de5c37e4,2024-06-21,Account Update,AI Chatbot,0.92,Resolved,0.32,4,3.62,549f28ea-baac-4ca4-8d3b-c77da5f7a971,Kansas,Tablet,False
903ca1d5-8944-45ec-82b5-3c7e47fe1a9a,2024-04-26,Product Information,AI Chatbot,2.11,Resolved,0.73,4,1.98,6a4c1a9d-0349-4472-be91-2aaae6b46577,New Mexico,Desktop,True
1b4bcb7a-ead0-4cd7-9653-87bd4a7c4345,2024-04-01,Product Information,AI Chatbot,0.2,Resolved,0.71,3,0.98,fdf669d4-e39c-46e5-88b7-10ccfb57778e,Utah,Mobile,False
edd83eb1-556a-4b5c-8990-841be245582a,2024-03-17,Billing Question,AI Chatbot,2.05,Resolved,-0.05,5,2.58,1f44e53b-55b3-4936-8092-8d1f98120278,Nevada,Tablet,False
ff42a2db-e4e1-4a0e-98da-c77963186a1b,2024-02-21,Password Reset,Human Agent,1.63,Resolved,0.23,5,7.62,e1e4ac0a-1f0d-4929-aab2-2376e80c03dc,Mississippi,Tablet,False
7a9d5a53-5c41-4bf8-826d-5c82c693e55b,2024-05-13,Product Information,Human Agent,5.91,Pending,0.52,1,5.84,16bdd541-31fd-4dee-92b9-0d9180c7c315,New York,Tablet,False
04abc752-0cdd-487d-a461-37e78ba1bfce,2024-02-27,Shipping Inquiry,Human Agent,5.48,Resolved,0.44,5,8.51,02a7cf1a-61fd-47a0-9d51-e1c22ec9b80a,Virginia,Mobile,False
e8cb2005-ae77-4169-96ec-461bc042aa03,2024-06-10,Account Update,Human Agent,5.65,Resolved,0.44,2,6.07,2cc0c7e8-e1a0-45e5-89cb-12f79f9310ec,Oregon,Tablet,True
7b5adca6-4e31-4e6a-9730-d8211f543d15,2024-04-24,Technical Support,Human Agent,8.74,Pending,0.15,1,5.93,794cde85-312c-4de7-8b71-fcdd7a39b1b7,Rhode Island,Desktop,False
957e1350-c81a-47a4-9d7a-0818c02f0684,2024-02-06,Shipping Inquiry,AI Chatbot,1.62,Resolved,0.09,5,4.18,c4c0e2a8-35f5-49fb-9d81-3299fc1290a1,Oklahoma,Desktop,False
a79cd872-fa65-48de-b721-7daee100b484,2024-06-03,Shipping Inquiry,AI Chatbot,1.61,Escalated,0.44,3,2.54,fcb69fba-e9b1-4f4c-a884-a8e789141a6b,Missouri,Desktop,False
aee940a6-3c69-46ba-addb-7537561809c7,2024-01-10,Billing Question,Human Agent,4.06,Resolved,0.6,3,7.08,3a5e9f0d-6d7b-4cb2-8f64-d6aa1ed7314f,Tennessee,Desktop,True
3a5e2c88-ab10-4007-bbb2-eef40c538921,2024-06-27,Password Reset,Human Agent,5.91,Escalated,0.17,3,4.65,eede408d-258d-4fff-b69f-70976c142499,California,Mobile,False
2950dd32-1feb-4ee4-b860-5db30041c81d,2024-05-28,Technical Support,Human Agent,6.6,Resolved,0.13,4,6.79,67ff52a9-e04f-4efd-a498-0a48190d1881,Maine,Tablet,False
bc702861-c621-42f6-8db9-6a750dff9e9a,2024-03-18,Account Update,AI Chatbot,1.66,Resolved,0.05,1,0.91,9b5c10eb-2093-405f-93e8-369846b817c6,North Carolina,Tablet,False
fee0b285-e61f-43a6-86ae-c0605f09e2cf,2024-06-02,Shipping Inquiry,Human Agent,8.67,Resolved,0.55,4,7.17,38c0055b-2f15-4cb5-a64d-7964728f2695,Missouri,Tablet,False
6701ec14-d27e-4eec-b0fc-b5934e605161,2024-06-25,Product Information,Human Agent,11.4,Resolved,-0.22,4,7.51,a8489fbc-8edb-4be3-8163-792a08e79684,Iowa,Desktop,True
785a99cd-dde1-406d-aba5-f2ee1ee3b937,2024-05-29,Password Reset,Human Agent,10.23,Resolved,0.53,3,9.62,60b3adc6-840b-4cb6-8532-24125c3f5879,Louisiana,Desktop,True
7ee58413-8b95-4865-baa9-b3f837950156,2024-05-03,Technical Support,AI Chatbot,1.47,Escalated,0.19,3,3.22,d7dfa521-04d3-4b68-a6a0-5a3915339d14,Missouri,Tablet,False
91dc72a4-5d08-4fc4-876f-dda943f79fde,2024-04-01,Product Information,Human Agent,9.53,Resolved,0.18,3,8.29,81191db3-6e33-421c-982f-5b3fa6e77d3a,Wyoming,Mobile,False
4f2a4bd0-f999-40df-b5e2-58733a84bbd3,2024-03-24,Product Information,AI Chatbot,1.13,Escalated,0.29,4,2.48,86eddd83-35ad-4f2e-a984-9898d611edda,California,Tablet,True
65cef75e-72d5-4f2a-9895-58596e6aa093,2024-02-13,Account Update,Human Agent,2.7,Resolved,0.52,3,6.03,e34766e6-a4ce-4e7c-a42c-1d5949027962,Montana,Desktop,False
d927e715-1ac1-4140-ba88-be3956315572,2024-05-25,Technical Support,Human Agent,6.7,Resolved,0.36,3,6.29,27dbe8ab-44dc-42a8-a8f2-f2d2e4b0cd4d,Indiana,Mobile,False
94faf2af-b897-42a9-aac8-49a00db51c8b,2024-06-03,Password Reset,AI Chatbot,1.62,Resolved,0.27,2,1.69,2be23af2-34bb-476b-9162-ff9c07353a55,West Virginia,Desktop,False
562a7899-09e3-41db-9ba1-74b5ade753a9,2024-05-20,Account Update,AI Chatbot,0.42,Pending,-0.06,1,2.61,3a87332f-6b29-49be-9d23-2661c71f9f50,Michigan,Mobile,False
badd8c46-94cd-4701-a448-87cbaea51863,2024-06-22,Password Reset,AI Chatbot,0.93,Escalated,0.07,2,2.68,bc37c80f-effd-4df0-b098-9310cbd15027,Utah,Tablet,True
d46e21f7-5673-4606-8e94-3e0a392d93ee,2024-05-17,Shipping Inquiry,Human Agent,12.25,Resolved,0.91,4,8.96,9d84894a-791a-4d33-8e90-2b7a0badbb4d,Connecticut,Mobile,False
19c96567-1f10-48e3-9f09-bfcd6c6eec5c,2024-01-31,Account Update,AI Chatbot,2.13,Resolved,0.5,3,2.29,11e26ca9-9aa8-4db2-baad-978de9e75bc3,Colorado,Tablet,False
57e1fd22-4fe2-44a0-8c85-28de3ffe0563,2024-02-18,Product Information,Human Agent,10.42,Resolved,-0.18,4,8.35,3098bd19-2039-4e59-b8a6-0fa42dfa15bf,Illinois,Tablet,False
44898645-a92a-4413-98c1-5abdd894a2b4,2024-01-14,Product Information,AI Chatbot,0.55,Resolved,0.47,4,3.99,c1fd2139-a0e1-4f58-bb60-d14fc53e36b3,Massachusetts,Desktop,False
6bed7c86-c7f4-46aa-baf3-17c4514d41f5,2024-04-04,Account Update,AI Chatbot,1.27,Resolved,0.24,3,6.14,f48e40a3-3c47-488e-9ffd-eab2c7fb53ae,Delaware,Desktop,False
cb1a2983-0ee0-46fd-b406-7dfb4a783caa,2024-05-18,Technical Support,AI Chatbot,0.8,Escalated,0.26,3,1.41,a4a07969-c61c-4b2a-bcc8-766e4cbdd1f1,North Carolina,Desktop,False
f1d60b4c-ac4f-4574-8000-9d3a125ddb49,2024-02-17,Shipping Inquiry,AI Chatbot,0.86,Resolved,0.66,4,1.56,8821f437-210e-4aff-b6c8-f0c6bb101d1d,Pennsylvania,Desktop,False
ec99cb6a-ab57-454b-8098-9735dbc841b4,2024-03-04,Billing Question,AI Chatbot,0.75,Resolved,0.54,4,4.6,cc251e27-50d7-44ce-9176-7e1ed2efe77d,Washington,Mobile,True
71ff27a8-6083-4e72-99f4-1d1154d07152,2024-04-25,Billing Question,AI Chatbot,1.16,Resolved,0.15,3,1.22,8c5c0587-c907-4721-ae72-4ad8f3a2011f,Iowa,Tablet,False
426d6a46-0e80-4674-a782-682cc02e5708,2024-02-03,Billing Question,Human Agent,8.18,Resolved,0.38,4,6.23,f83873d0-217a-476d-9119-56134c2886f5,Pennsylvania,Tablet,False
caea1de5-6076-4c5f-ac2c-13e8a4911db7,2024-03-25,Shipping Inquiry,Human Agent,8.62,Resolved,0.69,2,5.61,c1d9a0e2-a3af-4b4b-9cbb-25d7573cb42b,Indiana,Tablet,False
40ed66fa-5e3c-4454-bf61-ac03c89bd0bd,2024-04-21,Technical Support,Human Agent,5.61,Resolved,0.77,4,7.56,5e5db067-60bc-4090-b286-7e3758f83441,Wisconsin,Tablet,False
433bf946-23bd-4607-ae1f-0c1ed6c91bb5,2024-03-02,Product Information,AI Chatbot,1.32,Escalated,0.53,3,3.69,bdbce9b5-101d-473f-973c-f0778593d658,North Dakota,Mobile,True
9cb0d1d4-fa2c-4960-ad3b-bf7c8c964a79,2024-05-22,Product Information,AI Chatbot,1.87,Resolved,-0.27,5,3.75,92fa9ebb-7c23-4c5f-af3e-1dedcb50e49e,Arizona,Desktop,True
ca6476a1-6106-4bad-8205-fd5d0a7be873,2024-02-19,Product Information,AI Chatbot,0.84,Pending,0.37,1,3.58,2d7961ad-5c97-4f3c-a66e-ca5754e90665,New Hampshire,Desktop,True
